[train]	Epoch: [0][1/50]	Time 3.723132 (2.561)	Data 2.017	Loss 0.5519	
[train]	Epoch: [3][31/50]	Time 3.768532 (3.671)	Data 3.370	Loss 0.0410	
[train]	Epoch: [3][33/50]	Time 3.769025 (3.677)	Data 3.376	Loss 0.0408	
[train]	Epoch: [3][35/50]	Time 3.768044 (3.682)	Data 3.381	Loss 0.0406	
[train]	Epoch: [3][37/50]	Time 3.769841 (3.687)	Data 3.385	Loss 0.0408	
[train]	Epoch: [3][39/50]	Time 3.770759 (3.691)	Data 3.389	Loss 0.0410	
[train]	Epoch: [3][41/50]	Time 3.768637 (3.695)	Data 3.393	Loss 0.0409	
[train]	Epoch: [3][43/50]	Time 3.770924 (3.698)	Data 3.396	Loss 0.0412	
[train]	Epoch: [3][45/50]	Time 3.766971 (3.701)	Data 3.399	Loss 0.0410	
[train]	Epoch: [3][47/50]	Time 3.765420 (3.704)	Data 3.402	Loss 0.0415	
[train]	Epoch: [3][49/50]	Time 3.767223 (3.706)	Data 3.405	Loss 0.0417	
[val]	Epoch: [3][1/11]	Time 0.164691 (0.398)	Data 0.233	Loss 0.0549	
[val]	Epoch: [3][3/11]	Time 0.164186 (0.284)	Data 0.120	Loss 0.0517	
[val]	Epoch: [3][5/11]	Time 0.167740 (0.247)	Data 0.082	Loss 0.0521	
[val]	Epoch: [3][7/11]	Time 0.167406 (0.229)	Data 0.063	Loss 0.0490	
[val]	Epoch: [3][9/11]	Time 0.166371 (0.218)	Data 0.052	Loss 0.0513	
[train]	Epoch: [4][1/50]	Time 3.760659 (2.225)	Data 1.923	Loss 0.0404	
[train]	Epoch: [4][3/50]	Time 3.771315 (2.998)	Data 2.696	Loss 0.0353	
[train]	Epoch: [4][5/50]	Time 3.768959 (3.254)	Data 2.953	Loss 0.0379	
[train]	Epoch: [4][7/50]	Time 3.764056 (3.382)	Data 3.081	Loss 0.0374	
[train]	Epoch: [4][9/50]	Time 3.769444 (3.460)	Data 3.158	Loss 0.0380	
[train]	Epoch: [4][11/50]	Time 3.762685 (3.510)	Data 3.209	Loss 0.0375	
[train]	Epoch: [4][13/50]	Time 3.769419 (3.547)	Data 3.246	Loss 0.0393	
[train]	Epoch: [4][15/50]	Time 3.769557 (3.575)	Data 3.274	Loss 0.0391	
[train]	Epoch: [4][17/50]	Time 3.763677 (3.596)	Data 3.295	Loss 0.0392	
[train]	Epoch: [4][19/50]	Time 3.760218 (3.613)	Data 3.312	Loss 0.0390	
[train]	Epoch: [4][21/50]	Time 3.771504 (3.627)	Data 3.327	Loss 0.0383	
[train]	Epoch: [4][23/50]	Time 3.767088 (3.639)	Data 3.338	Loss 0.0380	
[train]	Epoch: [4][25/50]	Time 3.770595 (3.649)	Data 3.348	Loss 0.0374	
[train]	Epoch: [4][27/50]	Time 3.758272 (3.658)	Data 3.356	Loss 0.0371	
[train]	Epoch: [4][29/50]	Time 3.766651 (3.665)	Data 3.364	Loss 0.0372	
[train]	Epoch: [4][31/50]	Time 3.765472 (3.671)	Data 3.370	Loss 0.0370	
[train]	Epoch: [4][33/50]	Time 3.768763 (3.677)	Data 3.376	Loss 0.0368	
[train]	Epoch: [4][35/50]	Time 3.766161 (3.682)	Data 3.381	Loss 0.0365	
[train]	Epoch: [4][37/50]	Time 3.763170 (3.687)	Data 3.386	Loss 0.0367	
[train]	Epoch: [4][39/50]	Time 3.770607 (3.691)	Data 3.390	Loss 0.0365	
[train]	Epoch: [4][41/50]	Time 3.766904 (3.694)	Data 3.394	Loss 0.0363	
[train]	Epoch: [4][43/50]	Time 3.769037 (3.698)	Data 3.397	Loss 0.0366	
[train]	Epoch: [4][45/50]	Time 3.768663 (3.701)	Data 3.400	Loss 0.0364	
[train]	Epoch: [4][47/50]	Time 3.770553 (3.704)	Data 3.403	Loss 0.0368	
[train]	Epoch: [4][49/50]	Time 3.765533 (3.706)	Data 3.405	Loss 0.0368	
[val]	Epoch: [4][1/11]	Time 0.163907 (0.326)	Data 0.161	Loss 0.0436	
[val]	Epoch: [4][3/11]	Time 0.171047 (0.250)	Data 0.084	Loss 0.0394	
[val]	Epoch: [4][5/11]	Time 0.163960 (0.223)	Data 0.058	Loss 0.0433	
[val]	Epoch: [4][7/11]	Time 0.153844 (0.207)	Data 0.045	Loss 0.0412	
[val]	Epoch: [4][9/11]	Time 0.168051 (0.200)	Data 0.037	Loss 0.0441	
current best val loss is:	0.043706167827952995
====> save model:	../data/seg/model/cardiac_seg_train_0.037_val_0.044
[train]	Epoch: [5][1/50]	Time 3.766575 (2.327)	Data 2.024	Loss 0.0317	
[train]	Epoch: [5][3/50]	Time 3.769265 (3.048)	Data 2.746	Loss 0.0291	
[train]	Epoch: [5][5/50]	Time 3.770852 (3.289)	Data 2.986	Loss 0.0308	
[train]	Epoch: [5][7/50]	Time 3.769109 (3.408)	Data 3.106	Loss 0.0311	
[train]	Epoch: [5][9/50]	Time 3.766031 (3.480)	Data 3.179	Loss 0.0317	
[train]	Epoch: [5][11/50]	Time 3.762863 (3.528)	Data 3.227	Loss 0.0318	
[train]	Epoch: [5][13/50]	Time 3.764891 (3.562)	Data 3.261	Loss 0.0335	
[train]	Epoch: [5][15/50]	Time 3.767276 (3.588)	Data 3.287	Loss 0.0331	
[train]	Epoch: [5][17/50]	Time 3.765700 (3.607)	Data 3.307	Loss 0.0333	
[train]	Epoch: [5][19/50]	Time 3.770926 (3.623)	Data 3.323	Loss 0.0332	
[train]	Epoch: [5][21/50]	Time 3.766972 (3.636)	Data 3.336	Loss 0.0326	
[train]	Epoch: [5][23/50]	Time 3.767691 (3.647)	Data 3.347	Loss 0.0324	
[train]	Epoch: [5][25/50]	Time 3.765930 (3.656)	Data 3.356	Loss 0.0319	
[train]	Epoch: [5][27/50]	Time 3.768087 (3.665)	Data 3.364	Loss 0.0316	
[train]	Epoch: [5][29/50]	Time 3.768229 (3.672)	Data 3.371	Loss 0.0318	
[train]	Epoch: [5][31/50]	Time 3.767086 (3.678)	Data 3.377	Loss 0.0316	
[train]	Epoch: [5][33/50]	Time 3.768502 (3.683)	Data 3.382	Loss 0.0313	
[train]	Epoch: [5][35/50]	Time 3.768027 (3.688)	Data 3.387	Loss 0.0312	
[train]	Epoch: [5][37/50]	Time 3.768686 (3.692)	Data 3.391	Loss 0.0313	
[train]	Epoch: [5][39/50]	Time 3.765492 (3.696)	Data 3.395	Loss 0.0313	
[train]	Epoch: [5][41/50]	Time 3.770614 (3.699)	Data 3.398	Loss 0.0312	
[train]	Epoch: [5][43/50]	Time 3.769498 (3.702)	Data 3.401	Loss 0.0315	
[train]	Epoch: [5][45/50]	Time 3.769996 (3.705)	Data 3.404	Loss 0.0315	
[train]	Epoch: [5][47/50]	Time 3.768081 (3.708)	Data 3.407	Loss 0.0319	
[train]	Epoch: [5][49/50]	Time 3.767344 (3.710)	Data 3.409	Loss 0.0320	
[val]	Epoch: [5][1/11]	Time 0.168015 (0.307)	Data 0.139	Loss 0.0391	
[val]	Epoch: [5][3/11]	Time 0.154437 (0.236)	Data 0.073	Loss 0.0350	
[val]	Epoch: [5][5/11]	Time 0.167689 (0.214)	Data 0.051	Loss 0.0359	
[val]	Epoch: [5][7/11]	Time 0.168374 (0.204)	Data 0.039	Loss 0.0342	
[val]	Epoch: [5][9/11]	Time 0.154423 (0.196)	Data 0.033	Loss 0.0361	
current best val loss is:	0.03529706326397983
====> save model:	../data/seg/model/cardiac_seg_train_0.032_val_0.035
[train]	Epoch: [6][1/50]	Time 3.768233 (2.250)	Data 1.947	Loss 0.0291	
[train]	Epoch: [6][3/50]	Time 3.768744 (3.009)	Data 2.706	Loss 0.0271	
[train]	Epoch: [6][5/50]	Time 3.773905 (3.263)	Data 2.960	Loss 0.0279	
[train]	Epoch: [6][7/50]	Time 3.765436 (3.389)	Data 3.086	Loss 0.0285	
[train]	Epoch: [6][9/50]	Time 3.767897 (3.465)	Data 3.163	Loss 0.0296	
[train]	Epoch: [6][11/50]	Time 3.766577 (3.515)	Data 3.213	Loss 0.0297	
[train]	Epoch: [6][13/50]	Time 3.771455 (3.551)	Data 3.250	Loss 0.0316	
[train]	Epoch: [6][15/50]	Time 3.768111 (3.578)	Data 3.277	Loss 0.0314	
[train]	Epoch: [6][17/50]	Time 3.770184 (3.600)	Data 3.298	Loss 0.0321	
[train]	Epoch: [6][19/50]	Time 3.767817 (3.616)	Data 3.315	Loss 0.0321	
[train]	Epoch: [6][21/50]	Time 3.764814 (3.630)	Data 3.329	Loss 0.0315	
[train]	Epoch: [6][23/50]	Time 3.766418 (3.641)	Data 3.340	Loss 0.0316	
[train]	Epoch: [6][25/50]	Time 3.767321 (3.651)	Data 3.350	Loss 0.0316	
[train]	Epoch: [6][27/50]	Time 3.766907 (3.659)	Data 3.358	Loss 0.0316	
[train]	Epoch: [6][29/50]	Time 3.767769 (3.667)	Data 3.365	Loss 0.0319	
[train]	Epoch: [6][31/50]	Time 3.768280 (3.673)	Data 3.372	Loss 0.0320	
[train]	Epoch: [6][33/50]	Time 3.769113 (3.679)	Data 3.377	Loss 0.0319	
[train]	Epoch: [6][35/50]	Time 3.767064 (3.684)	Data 3.382	Loss 0.0321	
[train]	Epoch: [6][37/50]	Time 3.773717 (3.688)	Data 3.387	Loss 0.0324	
[train]	Epoch: [6][39/50]	Time 3.768430 (3.692)	Data 3.391	Loss 0.0325	
[train]	Epoch: [6][41/50]	Time 3.766650 (3.696)	Data 3.394	Loss 0.0323	
[train]	Epoch: [6][43/50]	Time 3.766892 (3.699)	Data 3.398	Loss 0.0326	
[train]	Epoch: [6][45/50]	Time 3.783135 (3.702)	Data 3.401	Loss 0.0324	
[train]	Epoch: [6][47/50]	Time 3.767281 (3.705)	Data 3.403	Loss 0.0326	
[train]	Epoch: [6][49/50]	Time 3.766501 (3.708)	Data 3.406	Loss 0.0325	
[val]	Epoch: [6][1/11]	Time 0.163106 (0.283)	Data 0.114	Loss 0.0383	
[val]	Epoch: [6][3/11]	Time 0.171142 (0.229)	Data 0.061	Loss 0.0331	
[val]	Epoch: [6][5/11]	Time 0.189322 (0.214)	Data 0.043	Loss 0.0352	
[val]	Epoch: [6][7/11]	Time 0.166611 (0.203)	Data 0.034	Loss 0.0334	
[val]	Epoch: [6][9/11]	Time 0.154890 (0.195)	Data 0.028	Loss 0.0344	
current best val loss is:	0.034244960004633125
====> save model:	../data/seg/model/cardiac_seg_train_0.032_val_0.034
[train]	Epoch: [7][1/50]	Time 3.770386 (2.248)	Data 1.946	Loss 0.0279	
[train]	Epoch: [7][3/50]	Time 3.772655 (3.008)	Data 2.707	Loss 0.0247	
[train]	Epoch: [7][5/50]	Time 3.766392 (3.261)	Data 2.960	Loss 0.0258	
[train]	Epoch: [7][7/50]	Time 3.771424 (3.389)	Data 3.087	Loss 0.0261	
[train]	Epoch: [7][9/50]	Time 3.767138 (3.464)	Data 3.162	Loss 0.0266	
[train]	Epoch: [7][11/50]	Time 3.765982 (3.514)	Data 3.213	Loss 0.0268	
[train]	Epoch: [7][13/50]	Time 3.774494 (3.551)	Data 3.250	Loss 0.0283	
[train]	Epoch: [7][15/50]	Time 3.766699 (3.578)	Data 3.277	Loss 0.0281	
[train]	Epoch: [7][17/50]	Time 3.767019 (3.599)	Data 3.298	Loss 0.0284	
[train]	Epoch: [7][19/50]	Time 3.765311 (3.616)	Data 3.315	Loss 0.0285	
[train]	Epoch: [7][21/50]	Time 3.768258 (3.630)	Data 3.329	Loss 0.0281	
[train]	Epoch: [7][23/50]	Time 3.769145 (3.641)	Data 3.340	Loss 0.0281	
[train]	Epoch: [7][25/50]	Time 3.768410 (3.651)	Data 3.350	Loss 0.0277	
[train]	Epoch: [7][27/50]	Time 3.765087 (3.659)	Data 3.358	Loss 0.0277	
[train]	Epoch: [7][29/50]	Time 3.767815 (3.666)	Data 3.365	Loss 0.0279	
[train]	Epoch: [7][31/50]	Time 3.768486 (3.672)	Data 3.372	Loss 0.0279	
[train]	Epoch: [7][33/50]	Time 3.768558 (3.678)	Data 3.377	Loss 0.0277	
[train]	Epoch: [7][35/50]	Time 3.762585 (3.683)	Data 3.382	Loss 0.0275	
[train]	Epoch: [7][37/50]	Time 3.766779 (3.687)	Data 3.387	Loss 0.0277	
[train]	Epoch: [7][39/50]	Time 3.766438 (3.691)	Data 3.391	Loss 0.0276	
[train]	Epoch: [7][41/50]	Time 3.761445 (3.695)	Data 3.394	Loss 0.0274	
[train]	Epoch: [7][43/50]	Time 3.767900 (3.698)	Data 3.398	Loss 0.0276	
[train]	Epoch: [7][45/50]	Time 3.765888 (3.701)	Data 3.401	Loss 0.0274	
[train]	Epoch: [7][47/50]	Time 3.763190 (3.704)	Data 3.403	Loss 0.0276	
[train]	Epoch: [7][49/50]	Time 3.762530 (3.706)	Data 3.406	Loss 0.0275	
[val]	Epoch: [7][1/11]	Time 0.165822 (0.300)	Data 0.128	Loss 0.0318	
[val]	Epoch: [7][3/11]	Time 0.163476 (0.235)	Data 0.067	Loss 0.0291	
[val]	Epoch: [7][5/11]	Time 0.167928 (0.214)	Data 0.047	Loss 0.0307	
[val]	Epoch: [7][7/11]	Time 0.167914 (0.204)	Data 0.037	Loss 0.0291	
[val]	Epoch: [7][9/11]	Time 0.166823 (0.197)	Data 0.031	Loss 0.0306	
current best val loss is:	0.030007752505215732
====> save model:	../data/seg/model/cardiac_seg_train_0.028_val_0.030
[train]	Epoch: [8][1/50]	Time 3.745042 (2.251)	Data 1.931	Loss 0.0251	
[train]	Epoch: [8][3/50]	Time 3.765963 (3.009)	Data 2.698	Loss 0.0237	
[train]	Epoch: [8][5/50]	Time 3.767388 (3.262)	Data 2.954	Loss 0.0245	
[train]	Epoch: [8][7/50]	Time 3.766241 (3.388)	Data 3.082	Loss 0.0248	
[train]	Epoch: [8][9/50]	Time 3.768216 (3.464)	Data 3.159	Loss 0.0253	
[train]	Epoch: [8][11/50]	Time 3.767492 (3.515)	Data 3.210	Loss 0.0253	
[train]	Epoch: [8][13/50]	Time 3.767541 (3.551)	Data 3.247	Loss 0.0267	
[train]	Epoch: [8][15/50]	Time 3.769282 (3.578)	Data 3.275	Loss 0.0263	
[train]	Epoch: [8][17/50]	Time 3.770353 (3.599)	Data 3.296	Loss 0.0266	
[train]	Epoch: [8][19/50]	Time 3.766658 (3.616)	Data 3.313	Loss 0.0267	
[train]	Epoch: [8][21/50]	Time 3.770685 (3.630)	Data 3.327	Loss 0.0263	
[train]	Epoch: [8][23/50]	Time 3.772770 (3.642)	Data 3.339	Loss 0.0262	
[train]	Epoch: [8][25/50]	Time 3.765905 (3.651)	Data 3.349	Loss 0.0258	
[train]	Epoch: [8][27/50]	Time 3.770527 (3.660)	Data 3.357	Loss 0.0257	
[train]	Epoch: [8][29/50]	Time 3.768027 (3.667)	Data 3.364	Loss 0.0260	
[train]	Epoch: [8][31/50]	Time 3.767187 (3.673)	Data 3.371	Loss 0.0259	
[train]	Epoch: [8][33/50]	Time 3.766922 (3.679)	Data 3.377	Loss 0.0257	
[train]	Epoch: [8][35/50]	Time 3.767964 (3.684)	Data 3.382	Loss 0.0256	
[train]	Epoch: [8][37/50]	Time 3.765594 (3.688)	Data 3.386	Loss 0.0260	
[train]	Epoch: [8][39/50]	Time 3.765149 (3.692)	Data 3.390	Loss 0.0260	
[train]	Epoch: [8][41/50]	Time 3.770651 (3.695)	Data 3.394	Loss 0.0259	
[train]	Epoch: [8][43/50]	Time 3.768215 (3.699)	Data 3.397	Loss 0.0261	
[train]	Epoch: [8][45/50]	Time 3.767328 (3.702)	Data 3.400	Loss 0.0260	
[train]	Epoch: [8][47/50]	Time 3.767742 (3.704)	Data 3.403	Loss 0.0261	
[train]	Epoch: [8][49/50]	Time 3.772431 (3.707)	Data 3.405	Loss 0.0262	
[val]	Epoch: [8][1/11]	Time 0.168688 (0.293)	Data 0.125	Loss 0.0337	
[val]	Epoch: [8][3/11]	Time 0.170194 (0.241)	Data 0.067	Loss 0.0311	
[val]	Epoch: [8][5/11]	Time 0.166988 (0.218)	Data 0.048	Loss 0.0322	
[val]	Epoch: [8][7/11]	Time 0.167586 (0.207)	Data 0.038	Loss 0.0307	
[val]	Epoch: [8][9/11]	Time 0.154555 (0.198)	Data 0.032	Loss 0.0320	
[train]	Epoch: [9][1/50]	Time 3.768350 (2.239)	Data 1.938	Loss 0.0245	
[train]	Epoch: [9][3/50]	Time 3.769976 (3.005)	Data 2.702	Loss 0.0224	
[train]	Epoch: [9][5/50]	Time 3.771088 (3.259)	Data 2.957	Loss 0.0235	
[train]	Epoch: [9][7/50]	Time 3.768873 (3.386)	Data 3.085	Loss 0.0247	
[train]	Epoch: [9][9/50]	Time 3.765179 (3.463)	Data 3.161	Loss 0.0247	
[train]	Epoch: [9][11/50]	Time 3.764431 (3.513)	Data 3.212	Loss 0.0249	
[train]	Epoch: [9][13/50]	Time 3.769778 (3.550)	Data 3.248	Loss 0.0257	
[train]	Epoch: [9][15/50]	Time 3.770279 (3.577)	Data 3.275	Loss 0.0251	
[train]	Epoch: [9][17/50]	Time 3.768320 (3.598)	Data 3.297	Loss 0.0254	
[train]	Epoch: [9][19/50]	Time 3.765664 (3.615)	Data 3.314	Loss 0.0256	
[train]	Epoch: [9][21/50]	Time 3.769790 (3.629)	Data 3.328	Loss 0.0253	
[train]	Epoch: [9][23/50]	Time 3.767442 (3.640)	Data 3.339	Loss 0.0253	
[train]	Epoch: [9][25/50]	Time 3.768612 (3.650)	Data 3.349	Loss 0.0249	
